tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,isnegative,ispositive
569480220203474944,1,1.0,,,1,,jessehaines,,0,"@united I tried.   We were hung up on, twice. After speaking with someone, then put on hold for 45 minutes.  No resolution.",,2015-02-22 04:53:59 -0800,"ÜT: 43.492878,-96.790916",Central Time (US & Canada),0,0
569720168160428032,1,0.6463,,0.0,5,,SXSEFoodCo,,0,@AmericanAir can we get a status update on flight 1457? Are we going to make it home tonight...?,,2015-02-22 20:47:27 -0800,,,0,0
568264441906618368,1,0.7168,,,1,,vasm21,,0,@united thanks,,2015-02-18 20:22:55 -0800,Panamá,,0,0
570251671265083393,1,0.6609,,,3,,Kristenrx5150,,0,@JetBlue thank you! Headed from LBC to OAK !,,2015-02-24 07:59:27 -0800,anaheim,,0,0
570257935911096320,1,0.6725,,,5,,towbinator,,0,@AmericanAir I'm sure they did. It's certainly chilly back East today! 😮,,2015-02-24 08:24:21 -0800,United States of America,Eastern Time (US & Canada),0,0
570089091276128258,1,0.3569,,0.0,2,,LaRoseKayla,,1,"@SouthwestAir you should have assigned seating, because now my cousin &amp; I probably can't sit together on our flight tomorrow.. Thanks.",,2015-02-23 21:13:25 -0800,,,0,0
569541591586643968,1,1.0,,,1,,WayneMAaron,,2,@united.  Pls hold UA2066 for 9 cnx pax frm UA6194.  All runners.  A 5 min hold will save 2 fam frm miscnx.  Pls. Twitter is watching.,,2015-02-22 08:57:51 -0800,,,0,0
569974656653877248,1,0.7014,,,2,,MelRiaCarLite,,0,@SouthwestAir: grrrrrr I need a flight there first! Maybe for my bday next month...,,2015-02-23 13:38:42 -0800,,,0,0
569541106112827393,1,1.0,,,2,,NmJean05,,0,"@SouthwestAir Also, will Southwest have any other specials like the one they are running now?",,2015-02-22 08:55:55 -0800,"Newark, NJ",Eastern Time (US & Canada),0,0
569381443257958401,1,1.0,,,4,,JEOKOO1,,0,@USAirways download jeokoo the American app for air travelers,,2015-02-21 22:21:29 -0800,"Washington, DC. ",,0,0
569961886046760961,1,0.6479,,,3,,TorriNichelle,,0,“@JetBlue: Our fleet's on fleek. http://t.co/HovuAIsG16” WTF 😂😂😂😂,,2015-02-23 12:47:57 -0800,instagram:Torrinichelle,Pacific Time (US & Canada),0,0
569666708278878208,1,1.0,,,2,,FSXPlayer99,,0,@SouthwestAir https://t.co/OQUKSo3s2O subscribe please https://t.co/OQUKSo3s2O,,2015-02-22 17:15:01 -0800,México ,Eastern Time (US & Canada),0,0
569587242672398336,1,1.0,,,5,,sanyabun,,0,@AmericanAir Please bring American Airlines to #BlackBerry10,,2015-02-22 11:59:15 -0800,"Nigeria,lagos",,0,0
568176138574372864,1,1.0,,,3,,sdcissna,,0,"@JetBlue I'd go to Portsmouth, NH to take care of my friend's son while she takes her daughter to Boston for surgery.  #flyingitforward",,2015-02-18 14:32:02 -0800,"Washington, DC",Eastern Time (US & Canada),0,0
568043126775943168,1,1.0,,,1,,annricord,,0,@united @annricord January 15th.,,2015-02-18 05:43:29 -0800,Canmore,Mountain Time (US & Canada),0,0
568768837744611328,1,0.6904,,,2,,LegendLeng,,0,@SouthwestAir i hope i can take my selfie stick on the plane today! #goingtovegas,,2015-02-20 05:47:12 -0800,,Central Time (US & Canada),0,0
568988032067616768,1,0.6814,,0.0,1,,danahajek,,0,@united its available online I just can't figure out how to do it to guarantee same flight,,2015-02-20 20:18:12 -0800,chicago IL,Central Time (US & Canada),0,0
568911225167474688,1,1.0,,,4,,S_truscott,,0,@USAirways  is a bag that is   23”L x 9”W x 12”H  allowed as a carry on?,,2015-02-20 15:13:00 -0800,,,0,0
569367755670966272,1,1.0,,,1,,WM_j_MW,,0,@united Pick,,2015-02-21 21:27:05 -0800,"Wake Forest, NC",Eastern Time (US & Canada),0,0
568492653987418112,1,1.0,,,4,,kristenlc,,0,@USAirways flight 1783 CLT to BOS,,2015-02-19 11:29:45 -0800,,Eastern Time (US & Canada),0,0
569905124723675136,1,1.0,,,1,,BossDDS,,0,@united #UnitedAirlines Any other way ORD to ABQ anytime within the next 7 hours?,,2015-02-23 09:02:24 -0800,"North Suburbs, IL  (Chicago)",Central Time (US & Canada),0,0
570202621123780608,1,0.6883,,0.0,5,,VanekSue,,0,@AmericanAir Good morning!  Wondering why my pre-TSA check was not on my boarding pass this morning??,,2015-02-24 04:44:33 -0800,,,0,0
569673622505328640,1,0.6976,,0.0,4,,ubanks,,0,@USAirways any idea when flight 703 to Miami will leave for a second time?,,2015-02-22 17:42:30 -0800,Philly Yo,Eastern Time (US & Canada),0,0
570124596180955136,1,0.615,,0.0,0,,TenantsUpstairs,,0,@VirginAmerica LAX to EWR - Middle seat on a red eye. Such a noob maneuver. #sendambien #andchexmix,"[33.94540417, -118.4062472]",2015-02-23 23:34:30 -0800,Brooklyn,Atlantic Time (Canada),0,0
568630779720417280,1,1.0,,,2,,HolguinAndy,,0,@SouthwestAir how about some sweet promo code to help me visit my family!!!.... Please!!!... Lol,"[35.0557688, -78.9702049]",2015-02-19 20:38:37 -0800,,,0,0
569346431833673732,1,0.6362,,,1,,JimStarkBalla,,0,@united I see you coming to get me and @AggieMensGolf in Hawaii! #12thMan http://t.co/G8DKa3Edhf,"[21.32911863, -157.91749165]",2015-02-21 20:02:21 -0800,Htown,,0,0
570076595647426560,1,1.0,,,3,,sunflwer1975,,0,@JetBlue its domestic I just wanted more of an idea so I don't get surprised.,,2015-02-23 20:23:46 -0800,"Boston, MA",Arizona,0,0
569650273091584000,1,1.0,,,5,,HowardSlutsken,,0,"@AmericanAir Do you happen to know if that plane will be repainted, or fly ""off into the sunset?""",,2015-02-22 16:09:43 -0800,"Vancouver, BC",Pacific Time (US & Canada),0,0
569615983205347329,1,0.6997,,0.0,5,,KiraMercedes_,,0,@AmericanAir where do I look for cabin crew vacancies?,,2015-02-22 13:53:28 -0800,,London,0,0
567789001374183424,1,1.0,,,3,,jprfilms_jpr,,0,"@JetBlue I would fly to Washington  DC to see the actual Constitution  and the Declaration of Independence, in honor of a US Navy friend.",,2015-02-17 12:53:41 -0800,"Boston, Ma.",,0,0
569079956912758784,1,1.0,,,4,,WTFloris,,0,@USAirways International,,2015-02-21 02:23:29 -0800,Raxacoricofallapatorius,Amsterdam,0,0
570181077861474304,1,1.0,,,5,,wbarkema,,0,@AmericanAir record number is BPDFPP.,,2015-02-24 03:18:57 -0800,,Central Time (US & Canada),0,0
569526172335222784,1,1.0,,,1,,ATL_Attorney,,0,@united same day flights,,2015-02-22 07:56:35 -0800,"Atlanta, GA",Quito,0,0
570215343530102784,1,0.6528,,0.0,5,,unBRokEn_faith,,0,@AmericanAir when will the merging of miles between you and @USAirways be complete? Wasn't it this month?,,2015-02-24 05:35:06 -0800,,Eastern Time (US & Canada),0,0
567773009092812802,1,1.0,,,2,,simply_unique11,,0,@SouthwestAir needs to offer a college student discount so i can fly home 😭😭,,2015-02-17 11:50:08 -0800,,Eastern Time (US & Canada),0,0
568456844429160448,1,1.0,,,1,,morrisls,,0,@united There is only one club at LAX  - in terminal 7 across from gate 71,,2015-02-19 09:07:27 -0800,,Quito,0,0
569965376186019840,1,1.0,,,2,,Felittle,,0,@southwestair watching planes do their thing https://t.co/iItoJhUIKH,,2015-02-23 13:01:49 -0800,"Boston, MA",Pacific Time (US & Canada),0,0
570115243747074048,1,1.0,,,1,,xRaeCatherine,,0,@united I would like to know what's going on before his current flight lands.,,2015-02-23 22:57:20 -0800,,,0,0
568966274887389185,1,1.0,,,4,,adamsguitar,,0,@USAirways I have corporate-paid travel in April. Is it possible to purchase an upgrade to first class now?,,2015-02-20 18:51:45 -0800,"Charlotte, NC",Eastern Time (US & Canada),0,0
569459618881019905,1,1.0,,,0,,NewsSWA,,0,@VirginAmerica to jump into the Dallas-Austin market - @Dallas_News http://t.co/EwwGi97gdx,,2015-02-22 03:32:07 -0800,FL410,Sydney,0,0
568671211430891520,1,1.0,,,1,,kamaro67,,0,@united Any chance you are allowing reFlight Booking Problems yet for travel out of Denver this weekend due to impending storm?,,2015-02-19 23:19:16 -0800,,Mountain Time (US & Canada),0,0
567795784876589057,1,1.0,,,3,,aronschoenfeld,,0,@JetBlue are we good?,,2015-02-17 13:20:38 -0800,"Queens, NY",Eastern Time (US & Canada),0,0
568483338257895424,1,0.688,,,4,,diansnyder,,0,@USAirways no problem...just funny have a nice day,,2015-02-19 10:52:44 -0800,,Central Time (US & Canada),0,0
569612143873490944,1,0.6618,,0.0,2,,jkhantivong29,,0,@SouthwestAir when are the two free flights promo coming back?! Looking into the premiere card but might hold off or go with another option!,,2015-02-22 13:38:12 -0800,Denver,,0,0
568438759466934272,1,1.0,,,2,,BradLloydBrando,,0,@SouthwestAir sure can! Just a second.,,2015-02-19 07:55:35 -0800,"Buffalo, NY",Atlantic Time (Canada),0,0
568448902011224064,1,1.0,,,2,,katxc,,0,@SouthwestAir My DM won't go through but it is 261633561838. Please let me know if you need anything else.,,2015-02-19 08:35:54 -0800,Chicago,Central Time (US & Canada),0,0
567897563065511936,1,0.6421,,,3,,JetBlueNews,,0,@JetBlue's new CEO seeks the right balance to please passengers and Wall ... - Daily Journal http://t.co/bTb4awQtln,,2015-02-17 20:05:04 -0800,USA,Sydney,0,0
569901265163034624,1,1.0,,,3,,Balhajji,,0,@JetBlue HE is a lap infant (4 mons old),,2015-02-23 08:47:04 -0800,USA,,0,0
568801561377439744,1,1.0,,,1,,Easy_E_,,0,@united flight #1051 on 2/23. Thx,,2015-02-20 07:57:14 -0800,Tri State NY area...,Eastern Time (US & Canada),0,0
569934594268471296,1,1.0,,,3,,apieceofkake,,0,“@JetBlue: Our fleet's on fleek. http://t.co/MB0hVfqB1t”-see what ihop started 😑,,2015-02-23 10:59:30 -0800,in the wind...,Central Time (US & Canada),0,0
569975032127967232,1,1.0,,,2,,pammpeterson,,0,@SouthwestAir #Vegas I was there 5 days ago. Miss the  Warm Weather,,2015-02-23 13:40:11 -0800,,Quito,0,0
569968411561701378,1,1.0,,,2,,snwrdr30,,0,@SouthwestAir  Northern California coast http://t.co/nm4VNNF8Kb,,2015-02-23 13:13:53 -0800,,,0,0
567754367860633600,1,1.0,,,3,,JetBlueNews,,0,@JetBlue's new CEO seeks the right balance to please passengers and Wall ... - Weyburn Review http://t.co/rtQyjCvTQ3,,2015-02-17 10:36:04 -0800,USA,Sydney,0,0
568956596862066688,1,0.6739,,0.0,2,,ThomRegan,,0,"@SouthwestAir I think that flight was supposed to go to Houston as well, in case someone could check that?",,2015-02-20 18:13:18 -0800,"USA, USA!",Eastern Time (US & Canada),0,0
569863453696876544,1,1.0,,,1,,chaddock38,,0,@united what would it cost,,2015-02-23 06:16:49 -0800,"Dartmouth, MA",,0,0
569550779520032770,1,1.0,,,1,,opjebekrol,,0,@united Is a snowboard boot bag included in the standard checked baggage next to the snowboard bag?,,2015-02-22 09:34:22 -0800,,,0,0
569617089155211265,1,1.0,,,5,,HollyHhirsch,,0,@AmericanAir just downloaded the app for iPhone.  Notice drink coupon but nothing is displayed?  Getting ready to fly...,,2015-02-22 13:57:51 -0800,Chicago,,0,0
569504232971362304,1,1.0,,,1,,FlyChristo,,0,"@united Was on NH10 on United ticket, rerouted to IAD due to weather in JFK. Can you get us home on United 5713 or 3277?",,2015-02-22 06:29:24 -0800,New York City,Eastern Time (US & Canada),0,0
570297414848000000,1,0.3539,,0.0,5,,penyu1818,,0,"@AmericanAir Hi, can you please ticket my award ticket? The status is ""On Request"" now. Thanks.",,2015-02-24 11:01:13 -0800,,,0,0
568494596973600769,1,1.0,,,2,,kipster81,,0,@SouthwestAir wow! Some things are better forgotten!,,2015-02-19 11:37:28 -0800,Pennsylvania,Eastern Time (US & Canada),0,0
569539111222190081,1,0.6714,,0.0,3,,emptynester25,,0,@JetBlue when will the system be up and running?,,2015-02-22 08:48:00 -0800,,,0,0
569565328012763137,1,1.0,,,1,,SamChipperfield,,0,@united Did you get your 757 Model?,,2015-02-22 10:32:10 -0800,New Hartley,Casablanca,0,0
569734526521511936,1,0.6977,,0.0,5,,ElgortA,,0,@AmericanAir I was on a flight for tomorrow and my reservation is coming up.  Help me!,,2015-02-22 21:44:30 -0800,,,0,0
569609163824713729,1,1.0,,,5,,nycgypc,,0,@AmericanAir when is next lax JFK flight today,,2015-02-22 13:26:22 -0800,,,0,0
567735239456194560,1,0.3686,,0.0,3,,Vinny_Espinosa,,0,"@JetBlue unfortunately no, but hoping I can catch one sometime in the near future!",,2015-02-17 09:20:03 -0800,San Francisco,Pacific Time (US & Canada),0,0
567805894885638144,1,1.0,,,1,,postsecret,,0,"@united Hi, can you email me here so i can share the details? Thanks. frank@postsecret.com",,2015-02-17 14:00:49 -0800,"Germantown, MD",Eastern Time (US & Canada),0,0
568801535662166016,1,0.6596,,0.0,1,,tjny753,,0,@united Based on suggestions from other passengers I have a rental car on standby for 11:30.  One way or another will be leaving then.,,2015-02-20 07:57:08 -0800,"Elmira, NY",,0,0
570063192581390336,1,1.0,,,5,,wfaachannel8,,5,"@AmericanAir jet slides off icy taxiway at @dfwairport 

STORY: http://t.co/4pONJ3jidE http://t.co/3DCWerZ1kr",,2015-02-23 19:30:31 -0800,"Dallas, TX",Central Time (US & Canada),0,0
568437120966258688,1,0.6571,,,1,,kzone7,,0,"@united For my Grandma Ella's 80th, she would love a birthday greeting from your flight crew! She was a stewardess for Eastern Airlines.",,2015-02-19 07:49:05 -0800,"Long Island, NY",Eastern Time (US & Canada),0,0
568803073835077632,1,0.6415,,0.0,4,,jmspool,,0,@USAirways Thank you. But I don’t understand. What will you do with my feedback?,,2015-02-20 08:03:15 -0800,"42.635976,-71.164046",Eastern Time (US & Canada),0,0
569884951207813122,1,0.6812,,0.0,3,,LindaRcampos,,0,@JetBlue will you Cancelled Flight tonight's 7 pm out of DFW to BOS? #weather,,2015-02-23 07:42:14 -0800,"Boston, MA / Stockbridge, MA",Atlantic Time (Canada),0,0
569669629951549440,1,0.6364,,0.0,2,,bdominguez7,,0,@SouthwestAir flights still going to DAL?,,2015-02-22 17:26:38 -0800,"Belton, Tx",Central Time (US & Canada),0,0
570272018840428544,1,1.0,,,5,,pokecrastinator,,0,@AmericanAir I thought all those planes were retired? #MD80,,2015-02-24 09:20:19 -0800,United States,Mountain Time (US & Canada),0,0
569170541250129920,1,1.0,,,1,,LuxuryFred,,0,@United lounge @ #Heathrow Used by @AirNZUSA http://t.co/6hJucP694l,,2015-02-21 08:23:26 -0800,In First Class,Arizona,0,0
569273251186286593,1,0.6308,,0.0,1,,GreenkidspenWRA,,0,@united Hello we are doing a world record attempt on the amount of ball point pens in a collection please could you help with a pen?,,2015-02-21 15:11:34 -0800,Grimsby - UK,,0,0
570033000777457664,1,0.6677,,0.0,5,,NickWellen,,0,@AmericanAir are flights from Pensacola fl delayed flight 3670,,2015-02-23 17:30:32 -0800,Minnesota,,0,0
568605358534447104,1,1.0,,,2,,newt_ripley,,0,"@SouthwestAir I notice that there are separate buttons for ""guitar"" and actual ""music"" in this pic. Some bands should take note of this.",,2015-02-19 18:57:36 -0800,"Hollywood, CA",Pacific Time (US & Canada),0,0
569302568020549632,1,1.0,,,1,,c4pyro,,0,@united is there another airport closer to Calgary we can fly out of tomorrow.,,2015-02-21 17:08:04 -0800,,,0,0
569684137755459584,1,1.0,,,2,,SharkNamedBruce,,0,@SouthwestAir how long does it take for my Rapid Rewards points to be credited to my account?,,2015-02-22 18:24:17 -0800,New England,,0,0
569705380282019841,1,1.0,,,3,,AdamJBerry,,0,@JetBlue that's ok! It just sure seemed like it when JetBlue tweeted us back and asked us to send selfies of us watching.. Haha,,2015-02-22 19:48:41 -0800,Provincetown Ma,Eastern Time (US & Canada),0,0
569838973490765824,1,0.6495,,,1,,idguy,,0,@united Thanks. Got it straightend out last night.,,2015-02-23 04:39:33 -0800,New Jersey,Eastern Time (US & Canada),0,0
568566331169247232,1,0.6667,,0.0,2,,mikeroblescomic,,0,@SouthwestAir DM Sent.,,2015-02-19 16:22:31 -0800,New York City/San Antonio,Central Time (US & Canada),0,0
568456310972424192,1,0.6808,,0.0,4,,kim_blake,,0,@USAirways flight was full.  1 open middle seat.  Did not want to sit there.  What is your policy?,,2015-02-19 09:05:20 -0800,Tacoma Washington,Pacific Time (US & Canada),0,0
567711860938772480,1,1.0,,,1,,Jamie_Fisher886,,0,@united how much does it cost to check in an additional bag? Traveling from newark to glasgow. Thank you :),,2015-02-17 07:47:09 -0800,Glasgow,London,0,0
568970344154836993,1,1.0,,,3,,thatsmypotpie,,0,@JetBlue flight 1183 to Orlando.,,2015-02-20 19:07:55 -0800,Central Perk,Eastern Time (US & Canada),0,0
570258141599928321,1,0.6683,,0.0,5,,ransvoice,,0,"@AmericanAir Would have had to fly real far south, huh? #WinterWeather #Brrr",,2015-02-24 08:25:10 -0800,"Cary, NC",Eastern Time (US & Canada),0,0
568531187481706496,1,1.0,,,2,,livvyports16,,1,@SouthwestAir is there any way me &amp; my best friend could get tickets to #DestinationDragons ? they mean everything in the world to us.,,2015-02-19 14:02:52 -0800,,,0,0
569655302871580673,1,1.0,,,4,,Andyba25,,0,@USAirways please have your people hold flight 599 from Phoenix to San Jose.  We pulling up to the gate! Scheduled to depart at 5:40,,2015-02-22 16:29:42 -0800,South,,0,0
569928060587233280,1,0.647,,0.0,3,,tbechtx,,0,“@JetBlue: Our fleet's on fleek. http://t.co/Hez4jk4ZsK” ~huh?,,2015-02-23 10:33:33 -0800,"Dallas, Tx USA",Central Time (US & Canada),0,0
568154689449168896,1,1.0,,,2,,jigisavegoqu,,0,"@SouthwestAir oops, Sorry, Done,",,2015-02-18 13:06:48 -0800,Bay Area - Cali,,0,0
569813138910130176,1,1.0,,,2,,DontenPhoto,,0,@SouthwestAir Flight 3744 (N284WN) departs @FlyTPA enroute to @PHXSkyHarbor http://t.co/Bd5tvr3Gcy,,2015-02-23 02:56:53 -0800,"Englewood, Florida",Eastern Time (US & Canada),0,0
569638521817968641,1,1.0,,,3,,sicula,,0,@JetBlue Help - I left my Nikon camera under the seat in front of me. What do I do?,"[40.79874419, -73.82756667]",2015-02-22 15:23:01 -0800,"Stratford, CT",Eastern Time (US & Canada),0,0
570083989601411072,1,1.0,,,3,,KnockoutOC,,0,At the airport ready to get this @JetBlue red eye going.... Soooooo sleepy.  #NoPlaceLikeHome #eventhoughits2degreesathome,"[33.8191302, -118.1455457]",2015-02-23 20:53:09 -0800,New York City,Atlantic Time (Canada),0,0
569888280793063424,1,1.0,,,2,,ClinicPolly,,0,"@SouthwestAir @ClinicPolly 
Thank you-- I may have already responded but was 8UXZJ2",,2015-02-23 07:55:28 -0800,,,0,0
568091027774545920,1,0.6737,,0.0,3,,0xjared,,0,@JetBlue I’m getting an “it depends” vibe. Fair enough!,,2015-02-18 08:53:50 -0800,BOS via ROC,Eastern Time (US & Canada),0,0
569346317706768385,1,1.0,,,3,,si23vr858rb04,,0,Can You please help to save my daughters life @JetBlue for details Go here @Help_Lindsey,,2015-02-21 20:01:54 -0800,,Midway Island,0,0
568870473934761985,1,1.0,,,4,,walkerwj,,0,@USAirways Please hold US1765 for me. Need to get home tonight before weather. Almost there.,,2015-02-20 12:31:04 -0800,"ÜT: 38.955822,-94.728202",Central Time (US & Canada),0,0
567838896731615234,1,0.6327,,0.0,1,,christruncer,,0,"@united no, I had to leave for work. Would have not been possible. So I would love to have this replaced now",,2015-02-17 16:11:57 -0800,Washington DC,Eastern Time (US & Canada),0,0
570308513181904901,1,1.0,,,3,,Oneladyyouadore,,0,"@JetBlue flight 1041 to Savannah, GA",,2015-02-24 11:45:20 -0800,Georgia,Quito,0,0
568186047659507712,1,0.6465,,0.0,1,,scofro14,,0,"@united, Understandable. I did try Flight Booking Problems several times for 2 passengers &amp; got the messages I mentioned before. As for the agents price???",,2015-02-18 15:11:24 -0800,,Mountain Time (US & Canada),0,0
569619668060807169,1,1.0,,,4,,VictorJDH,,0,"@USAirways I saw online you had fee but I was wondering if there was a way to pay for it ahead of time, instead of at the kiosk",,2015-02-22 14:08:06 -0800,East Lansing,Eastern Time (US & Canada),0,0
567830303121870848,1,0.6837,,0.0,3,,dedemoore89,,0,@JetBlue Are departing flights from Boston heavily delayed? Flying out tomorrow morning ...,,2015-02-17 15:37:48 -0800,,,0,0
568189945308786688,1,1.0,,,3,,LindseyKelk,,0,@JetBlue hi! Is it possible to upgrade to a Mint seat on an already booked ticket? Thanks!,,2015-02-18 15:26:54 -0800,New York & LA,Eastern Time (US & Canada),0,0
567807640660619267,1,0.6457,,,0,,ICEportal,,0,@VirginAmerica Good point!,,2015-02-17 14:07:45 -0800,"Hollywood, FL",Eastern Time (US & Canada),0,0
569893988846546945,1,0.6925,,0.0,2,,vovoci,,0,@SouthwestAir : Hello..are flights taking off from @DallasLoveField airport this noon. Am supposed to travel on flight 376 to San antonio,,2015-02-23 08:18:09 -0800,,,0,0
569954556001566721,1,0.6842,,,3,,dslreyes,,0,@JetBlue lord...,,2015-02-23 12:18:50 -0800,"Brooklyn, NY",Pacific Time (US & Canada),0,0
568931762518110208,1,0.68,,0.0,3,,KTrerotola,,0,@JetBlue thanks! I only loose 'em at airports...1st time we found it. I think @fitbit needs to make flexes that stay on when carrying bags!,,2015-02-20 16:34:37 -0800,"Boston, MA",Eastern Time (US & Canada),0,0
569311498301870080,1,0.653,,,0,,obiwantoby,,0,@VirginAmerica If only you guys had flights from CMH.,,2015-02-21 17:43:33 -0800,,Quito,0,0
568491593512198144,1,0.6672,,,4,,jonnycottone,,0,@USAirways Is $99 companion ticket benefit of Premier World MasterCard still limited to USAirways flights or do AA now qualify as well?,,2015-02-19 11:25:32 -0800,"New York, NY",Eastern Time (US & Canada),0,0
569989330057342977,1,1.0,,,5,,hellodukesy,,0,@AmericanAir originating at SFO and going to LAX.,,2015-02-23 14:37:00 -0800,San Francisco,Pacific Time (US & Canada),0,0
569113328724807680,1,1.0,,,3,,JetBlueNews,,0,@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/FFc13zYGJS,,2015-02-21 04:36:05 -0800,USA,Sydney,0,0
568472719102234624,1,1.0,,,0,,chase_f,,0,"@VirginAmerica Done, but I need the receipt ASAP. Could you please help? #150219-000114",,2015-02-19 10:10:32 -0800,"San Francisco, CA",Quito,0,0
567837218628362241,1,1.0,,,3,,DontenPhoto,,0,"@JetBlue Flight 152 (N559JB) ""Here's Looking at Blue Kid"" departs @MCO enroute to @BostonLogan http://t.co/qeaDA92MW6",,2015-02-17 16:05:17 -0800,"Englewood, Florida",Eastern Time (US & Canada),0,0
570047059878936576,1,0.6705,,,3,,kbosspotter,,0,@JetBlue AIRPORT CODE TEST GO. SLC.  BOS MCO,,2015-02-23 18:26:24 -0800,Logan International Airport,Atlantic Time (Canada),0,0
568258093051727873,1,1.0,,,4,,Gregg_Silver,,0,@USAirways just noticed that I don't believe I saw a confirmation for a flight I bought a few weeks ago. Def paid though. #help #resend?,,2015-02-18 19:57:41 -0800,,Quito,0,0
567771317705773056,1,0.6657,,,2,,famousswan,,0,@SouthwestAir from LGA to San Diego,,2015-02-17 11:43:25 -0800,,,0,0
569514124490579969,1,0.6365,,0.0,1,,roryfreeman87,,0,@united with about 25 people trying to get on flights,"[29.98872603, -95.3384666]",2015-02-22 07:08:42 -0800,california,Central Time (US & Canada),0,0
569968799576924160,1,0.6922,,0.0,4,,charmellemaria,,0,@USAirways so it's a $25.00 bag fee for a golf bag on a domestic flight?,,2015-02-23 13:15:25 -0800,"mclean, va",,0,0
569947823615012864,1,1.0,,,2,,LOLyssa25,,0,@SouthwestAir if only you could control the weather in Las Vegas 😉,,2015-02-23 11:52:04 -0800,,Central Time (US & Canada),0,0
568204029517553665,1,0.6879,,0.0,2,,ericcox122685,,0,@SouthwestAir I will be writing in about the service via email. My company also transports well over 100 clients monthly via SW.,,2015-02-18 16:22:52 -0800,,Central Time (US & Canada),0,0
569537042201194496,1,1.0,,,4,,dailylaurel,,0,@USAirways with chocoLate Flight please... i m melting http://t.co/jJdoSFYIBM,,2015-02-22 08:39:47 -0800,Bruxelle-Paris-Marseille-(BPM),Athens,0,0
568525567575744512,1,0.6522,,0.0,1,,RobCNYC,,0,@united how do you go fr Silver Elite for two straight years to group 5 all the time?  I get no group 2 but maybe 3 or 4?  What's up?,,2015-02-19 13:40:32 -0800,New York,Eastern Time (US & Canada),0,0
568602597197623298,1,1.0,,,3,,SnappyKyle,,0,@JetBlue Can I bring my dog on board?,,2015-02-19 18:46:37 -0800,10 ring,Pacific Time (US & Canada),0,0
569305113589714944,1,0.6743,,0.0,0,,TheNotoriousLEX,,0,@VirginAmerica Having an issue finding a missing item on a plane. Can you help me find which airport my plane headed to next?,,2015-02-21 17:18:10 -0800,Chicago ,Central Time (US & Canada),0,0
568158732930191360,1,1.0,,,3,,kbosspotter,,0,@JetBlue I can't pay 30 bucks xD,,2015-02-18 13:22:52 -0800,Logan International Airport,Atlantic Time (Canada),0,0
569959406927945728,1,1.0,,,3,,kevingrout,,0,@JetBlue Need to get my 3-yr-old to Nassau (from SEA) to meet her great-granny she was named after - who just turned 103. #FlyingitForward,,2015-02-23 12:38:06 -0800,"Victoria, BC, Canada",Eastern Time (US & Canada),0,0
568735841771597825,1,1.0,,,3,,JetBlueNews,,0,@JetBlue and The from @WSJ Team to Offer In-#Flight Access to Journal ... - Broadway World http://t.co/AsYqE1tDjp,,2015-02-20 03:36:05 -0800,USA,Sydney,0,0
569649006986407936,1,1.0,,,1,,jrmcirvin,,0,@united #LAX #sunrise UAL212 LAX-JFK,,2015-02-22 16:04:41 -0800,,Central Time (US & Canada),0,0
570288841447366658,1,1.0,,,2,,unknownfilmaker,,0,"@SouthwestAir oh, is it only in Atlanta?",,2015-02-24 10:27:09 -0800,EVERYWHERE,,0,0
568468732441276416,1,1.0,,,1,,danteusa1,,0,"@united I have 2d and 3d embossed badges and patches superior to the ones you are currently using. 
http://t.co/3fq3XElbOn",,2015-02-19 09:54:42 -0800,,,0,0
569678813602418688,1,1.0,,,2,,redphroggy,,0,@SouthwestAir  how do you get one?,,2015-02-22 18:03:07 -0800,,,0,0
570271205300703232,1,1.0,,,1,,fuchsialipstick,,0,@united your announcement for pre boarding only addresses mobility. My disability requires me to travel with a lot of stuff. Do I preboard?,,2015-02-24 09:17:05 -0800,,Quito,0,0
569656858400694272,1,0.6368,,0.0,5,,peteerboe,,0,@AmericanAir At what e-mail adress can I send your CEO Mr. Doug Parker a letter that he hopefully reads?,,2015-02-22 16:35:53 -0800,"Mexicali, B.C.",Pacific Time (US & Canada),0,0
569179937841815553,1,0.6581,,,3,,princessmarapao,,0,@JetBlue Will do.  I'll tell him you say hey.,,2015-02-21 09:00:46 -0800,"Virginia Beach, VA",Eastern Time (US & Canada),0,0
569964627305603073,1,1.0,,,4,,putajerseyon,,0,@USAirways sorry I didn't realize I wasn't following you,,2015-02-23 12:58:51 -0800,,Eastern Time (US & Canada),0,0
569873668131717120,1,1.0,,,0,,flyfromSEA,,0,"@VirginAmerica has getaway deals through May, from $59 one-way. Lots of cool cities http://t.co/RPdBpX3wNd #CheapFlights #FareCompare",,2015-02-23 06:57:24 -0800,Seattle,Central Time (US & Canada),0,0
570258476695302144,1,0.6638,,,1,,Sri_Philips,,0,@united thank you !,,2015-02-24 08:26:30 -0800,"Chicago, IL, USA",,0,0
569687888771706880,1,1.0,,,2,,dandd53,,0,@SouthwestAir how do I get a companion pass,,2015-02-22 18:39:11 -0800,,Quito,0,0
570249159179145216,1,1.0,,,5,,Looluca,,0,@AmericanAir now I understand!!,,2015-02-24 07:49:28 -0800,,Brasilia,0,0
