tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,isnegative,ispositive
568921163901984768,0,1.0,Customer Service Issue,0.6329,1,,jbersack,,1,@united Why haven't you released a travel advisory for IAD for tomorrow????!!!!!!!!,,2015-02-20 15:52:30 -0800,"ÜT: 38.763515,-77.718226",Eastern Time (US & Canada),1,0
570114300888678401,0,1.0,Customer Service Issue,1.0,4,,Allmyvacations,,0,@USAirways are people going to answer our calls?,,2015-02-23 22:53:36 -0800,Stafford VA,,1,0
569890859526823936,0,1.0,Customer Service Issue,1.0,5,,natalieabila,,0,"@AmericanAir --(pt 2) and the AA reservations phone number has been less than helpful, telling me to change things online when I can't.",,2015-02-23 08:05:43 -0800,,Central Time (US & Canada),1,0
569592236981284864,0,1.0,Cancelled Flight,1.0,1,,Laura_GomezRod,,1,"@united It was Cancelled Flightled, none of the passengers were notified. Complete violation of travelers' rights.  @AerocivilCol",,2015-02-22 12:19:06 -0800,"Phoneix, AZ",Eastern Time (US & Canada),1,0
569534268130660352,0,1.0,Late Flight,0.6769,1,,jeisensc,,0,@united you can't say the flight is pulled in and departs in 2 mins if boarding hasn't even started! http://t.co/2IKbP8gxWi,"[39.99814659, -82.88058383]",2015-02-22 08:28:45 -0800,"San Diego, CA",Pacific Time (US & Canada),1,0
569671485930876928,0,1.0,Customer Service Issue,0.3455,4,,weezerandburnie,,0,@USAirways @AmericanAir how is it possible that someone is drunk they bring a wheelchair for them but you keep serving them,,2015-02-22 17:34:00 -0800,Belle MO,,1,0
567827860280324096,0,0.6537,Can't Tell,0.6537,1,,irenefromakovos,,0,@united can you not see the thread?,,2015-02-17 15:28:06 -0800,,,1,0
570286841737318400,0,1.0,Cancelled Flight,0.6304,5,,djjohnpayne,,0,@AmericanAir you guys are killing me. http://t.co/22iPGeIcSm,"[0.0, 0.0]",2015-02-24 10:19:13 -0800,"Las Vegas, NV",Pacific Time (US & Canada),1,0
570039635541274625,0,1.0,Cancelled Flight,1.0,5,,youroptimallife,,1,@AmericanAir thanks for a Cancelled Flightled flight then a delayed flight and NOT telling us More missed work More $ on hotel #WorstCustomerService,,2015-02-23 17:56:54 -0800,New York ,,1,0
568627373027020800,0,1.0,Late Flight,0.6772,4,,lj_verde,,0,@USAirways now the freezing bus is just doing circles?,,2015-02-19 20:25:04 -0800,DC,Eastern Time (US & Canada),1,0
569665177135812608,0,1.0,Lost Luggage,1.0,1,,mustardman123,,0,@united I need help with a missing bag.,,2015-02-22 17:08:56 -0800,"Cincinnati, OH",Quito,1,0
569709552721141764,0,1.0,Flight Booking Problems,0.3406,5,,PDQuigley,,0,@AmericanAir - I am Platinum.  I am flying USAir and they have stranded me in CLT.  Not answering phones. Did not rebook me.  Please help?,,2015-02-22 20:05:16 -0800,"Washington, D.C.",,1,0
568768952366575618,0,1.0,Can't Tell,0.6727,1,,jbeddigs,,0,@united no chance in hell. I'd rather walk. Worst airline ever.,,2015-02-20 05:47:40 -0800,"Chicago, IL",,1,0
568804502645706752,0,1.0,Customer Service Issue,1.0,3,,jakubsuchy,,0,"@jetblue when i sign in into TrueBlue, why do I have to do it twice? happens to everyone around me",,2015-02-20 08:08:55 -0800,New York,London,1,0
569669992624431105,0,1.0,longlines,0.6544,1,,cressman,,0,@United is truly the drunk uncle of boarding. Don't believe gate agent that overhead is full; don't reserve aisle http://t.co/cdZhTyd0aK,"[0.0, 0.0]",2015-02-22 17:28:04 -0800,Utah,Mountain Time (US & Canada),1,0
569911344658386944,0,1.0,Customer Service Issue,1.0,5,,pornobobbie,,0,"@AmericanAir Also, I have to wait more than 2 hours before I can speak to someone on the phone?  I can't wait 2 hours.  :(",,2015-02-23 09:27:07 -0800,"ÜT: 37.77581,-122.419796",Pacific Time (US & Canada),1,0
567812709342822400,0,1.0,Customer Service Issue,0.6651,2,,life_as_lane,,0,"@SouthwestAir I was helped by a nice lady at PHX checkin. I spent 4 hours on hold in 24 hours, so might want to look at efficiency there.",,2015-02-17 14:27:54 -0800,,Central Time (US & Canada),1,0
568895050601508865,0,0.6292,Can't Tell,0.6292,4,,kidchorusteach,,0,@USAirways there is a travel advis for nyc and phil PA  -winter weather- but U.S. Air hasn't posted one yet. Can I still change flt wo pen?,,2015-02-20 14:08:44 -0800,,Eastern Time (US & Canada),1,0
569713244320837633,0,1.0,Customer Service Issue,0.7156,5,,tryingitout1357,,0,@AmericanAir wht n 👎 experience w/aa reservations #service Tried to be patient with rep and she just disconnects me aa do u record conv.?,,2015-02-22 20:19:56 -0800,,Alaska,1,0
570277278627848192,0,0.657,Flight Booking Problems,0.348,3,,BethRunsDisney,,0,@JetBlue Is there an issue with your website and logging on? (App too?) I know I am entering info correctly but cannot sign in! :(,,2015-02-24 09:41:13 -0800,NYC,Eastern Time (US & Canada),1,0
568724832898162688,0,1.0,Cancelled Flight,0.657,4,,joyousb,,0,.@USAirways I rebooked myself - but Cancelled Flighting flight because crew expired after boarding is unacceptable. You started delaying at 1:30pm.,,2015-02-20 02:52:21 -0800,,Eastern Time (US & Canada),1,0
567692251954827265,0,1.0,Flight Attendant Complaints,1.0,2,,MMKuderka,,0,@SouthwestAir allows other passengers 2 harass u after their gate agents mistakeFURIOUS they are doing NOTHING about it &amp; my 6yo was scared,,2015-02-17 06:29:14 -0800,,Arizona,1,0
569206566035042305,0,1.0,Cancelled Flight,1.0,4,,ClaudOakeshott,,0,"@USAirways after 5 flight Cancelled Flightlations we finally get a flight, get to the gate on time &amp; you've given our seats away? Seriously??",,2015-02-21 10:46:35 -0800,Washington DC,,1,0
569788202174713856,0,0.6536,Customer Service Issue,0.6536,5,,seamswrite,,0,"@AmericanAir How best to talk with an agent to reschedule Cancelled Flighted flight? No one answers at AA. Know it's busy, but need help.Thanks",,2015-02-23 01:17:48 -0800,,,1,0
568940215190085633,0,1.0,Can't Tell,1.0,4,,tluecke12,,0,@USAirways / @AmericanAir are incompetent.,,2015-02-20 17:08:12 -0800,Chicago,,1,0
570280637946421249,0,0.6463,Can't Tell,0.6463,5,,martinesquivel,,0,@AmericanAir and @iTunesMusic have put me in bad mood. I haven't been this angry since Spagnuolo coached the #Rams,,2015-02-24 09:54:34 -0800,CA,Pacific Time (US & Canada),1,0
570136130126897152,0,1.0,Lost Luggage,0.6732,5,,TinaHovsepian,,0,@AmericanAir worst experience of my life avoid at all costs they will lose your belongings and have no humanity to even offer compensation,,2015-02-24 00:20:20 -0800,North Hollywood,,1,0
569762067097501697,0,1.0,Lost Luggage,1.0,1,,Spanner2,,0,@united you have now lost my bag. Never ever flying United again #joke,,2015-02-22 23:33:57 -0800,London baby,,1,0
569946703522091008,0,1.0,Bad Flight,0.6883,1,,8629Fissile,,0,"@united I was told it was due to be on UA23 which flies direct to Dublin, so why did it go to London? This is a complete shambles!",,2015-02-23 11:47:37 -0800,,London,1,0
568087284483928064,0,1.0,Damaged Luggage,1.0,4,,RAEtnyre,,0,@USAirways  last 2 times I checked a bags they were severally damaged.   No one answers the baggage call line for status?  #chairmanlove,,2015-02-18 08:38:57 -0800,,Arizona,1,0
569980365386809344,0,1.0,Customer Service Issue,0.6575,5,,redeyes313,,0,"@AmericanAir I've been trying to get through to reservations since yesterday to make a change to a reservation hold, when will it be up?",,2015-02-23 14:01:23 -0800,"Lake County, Illinois",,1,0
568863640721477632,0,0.6755,Lost Luggage,0.6755,4,,TonyTestaverde,,0,"@usairways yep, sent my bag to Philadelphia instead of Miami...I caught it...then was told my flight changed to tomorrow, wrong again #fail",,2015-02-20 12:03:55 -0800,Boston,Quito,1,0
568868515857321985,0,0.6588,Can't Tell,0.3294,1,,dcharb10,,1,@united thanks for reminding me how much easier it is to fly Southwest!  Get more agents at sfo 25!,,2015-02-20 12:23:17 -0800,Midwest,,1,0
570272172679282688,0,1.0,Cancelled Flight,0.6632,5,,mmanny,,0,@AmericanAir You Cancelled Flight my flight and there’s no way to rebook on the website or app? I have to wait 35 minutes on hold? #fail cc @Delta,,2015-02-24 09:20:55 -0800,NYC,Eastern Time (US & Canada),1,0
570265883513384960,0,0.6705,Can't Tell,0.3614,0,,MISSGJ,,0,@VirginAmerica why are your first fares in May over three times more than other carriers when all seats are available to select???,,2015-02-24 08:55:56 -0800,,,1,0
568308793005617152,0,1.0,Bad Flight,0.6813,1,,themkhiggy,,0,@united ^GJ flight 1101 didn't have wifi even though it was promised to by your ground crew. #AnotherDisappointment,,2015-02-18 23:19:09 -0800,"Houston, TX",Central Time (US & Canada),1,0
569757363797757952,0,1.0,Customer Service Issue,1.0,4,,rossj987,,0,@USAirways and despite the fact I see you answering all these people on twitter with mundane qs you refuse to answer me!,,2015-02-22 23:15:15 -0800,"Washington, D.C.",Eastern Time (US & Canada),1,0
570192183766196224,0,0.6801,Can't Tell,0.6801,5,,Fede_123,,0,"@AmericanAir If you are sorry, answer my claims (AA Ref#1-2990176298, 1-3001885409 and : 1-3001885409) accordingly, without using ""weather""",,2015-02-24 04:03:04 -0800,,,1,0
570241070577139713,0,1.0,Late Flight,1.0,5,,coyj1622,,0,"@AmericanAir sitting on plane in Columbus, supposed to leave an hour ago. Now the mechanic can't find a tool to service the shock absorber.",,2015-02-24 07:17:20 -0800,Planet Earth,Eastern Time (US & Canada),1,0
568785393358905345,0,1.0,Bad Flight,1.0,4,,riricesq,,0,@USAirways now the plane is 100 degrees and we are burning up. This is completely illegal.,,2015-02-20 06:52:59 -0800,On a beach,Quito,1,0
569085424498446337,0,0.705,Bad Flight,0.705,1,,tcfitz3,,0,@united  No first class passenger should have to pay for inflight wifi.,,2015-02-21 02:45:12 -0800,Houston,Central Time (US & Canada),1,0
568851512509800448,0,1.0,Customer Service Issue,0.6593,1,,ssapol5722,,0,@united hey! DM not working. UA 307!,,2015-02-20 11:15:43 -0800,New Jersey,Quito,1,0
569786215693742080,0,1.0,Lost Luggage,0.6999,5,,Rom55Weber,,1,"@AmericanAir So i was visiting SJU and was returning to Paris and they checked my bag at the gate in SJU, i arrived in paris and nothing,(1)",,2015-02-23 01:09:54 -0800,,Paris,1,0
568075934609346560,0,0.6819,Lost Luggage,0.6819,4,,kimlipp,,0,"@USAirways So we got her home, now we just need her bag. Is there a direct desk number for Savannah?",,2015-02-18 07:53:51 -0800,"Fernandina Beach, FL",Eastern Time (US & Canada),1,0
570210502955155456,0,1.0,Cancelled Flight,1.0,2,,duneshadow,,0,@SouthwestAir weather where? And at what time Cancelled Flighted? No I can't because meeting was today.,,2015-02-24 05:15:52 -0800,"Minneapolis, MN",Central Time (US & Canada),1,0
569603875671396352,0,1.0,Lost Luggage,1.0,1,,UK_Petrolhead,,1,"@united Your baggage tracking system is worthless! It tells me nothing about where the bag is, much less what your plans are to get it to me",,2015-02-22 13:05:21 -0800,,,1,0
569259333197930498,0,1.0,Customer Service Issue,1.0,2,,duhhhLilah,,0,@SouthwestAir did anyone come into work today? u should have all the pilots and flight attendants answer phones if no one is flying,,2015-02-21 14:16:16 -0800,New Orleans,Central Time (US & Canada),1,0
567751489754382336,0,0.9594,Customer Service Issue,0.9594,2,negative,bdhatch1,Customer Service Issue,0,@SouthwestAir please send me a number to call to talk to a person and not be put on hold,,2015-02-17 10:24:38 -0800,,Eastern Time (US & Canada),1,0
568204705861652480,0,0.6766,Late Flight,0.6766,3,,pir2h,,0,@jetblue waiting for flt 105 to Chicago. Why hasn't aircraft left buffalo yet?,"[40.64527481, -73.77615604]",2015-02-18 16:25:33 -0800,,,1,0
568761600359993344,0,1.0,Flight Attendant Complaints,0.3634,4,,JoanEisenstodt,,0,"@USAirways ""Able""? Does that mean not having private conversations and not helping those w/ luggage that won't fit overhead?",,2015-02-20 05:18:27 -0800,"Washington, DC",Eastern Time (US & Canada),1,0
569352559598682112,0,1.0,Customer Service Issue,0.653,1,,kevinforgoogle,,1,@united sadly this wasnt just due to mother nature investigate this incident and your employees at sfo. Terrible customer experience,,2015-02-21 20:26:42 -0800,"San Francisco, CA",,1,0
567831392526036992,0,1.0,Flight Attendant Complaints,0.6531,3,,kimbetech,,0,"@JetBlue yes, today. Flight is full now. They said no to me at gate :(",,2015-02-17 15:42:08 -0800,NYC,Eastern Time (US & Canada),1,0
569966826639110147,0,0.6817,Cancelled Flight,0.6817,5,,almarc44,,0,@AmericanAir hi there flight from Dallas just Cancelled Flightled going to LA. Can u pls help rebook me?,"[32.90431463, -97.03489789]",2015-02-23 13:07:35 -0800,,,1,0
569613265631780865,0,1.0,Customer Service Issue,1.0,5,,ra1der7581,,0,@AmericanAir thnkx bt dont help now we will need to go WAY out of OUR way to get where we NEED to be for the $ u charge this sux #neveragain,,2015-02-22 13:42:40 -0800,"Albuquerque,New Mexico ",America/Boise,1,0
568078069568839680,0,1.0,Can't Tell,0.348,2,,BraniffMoot,,0,@SouthwestAir your app repeatedly crashed and failed to display my name when checking in. Was unable to use app. http://t.co/0kN7PjelZL,,2015-02-18 08:02:20 -0800,"Baltimore, MD/Wash. DC area",Eastern Time (US & Canada),1,0
569224755426930689,0,1.0,Customer Service Issue,1.0,2,,aroundsville,,0,"@SouthwestAir very confusing to receive ""your trip is around the corner!"" email when I already Cancelled Flightled the flight",,2015-02-21 11:58:52 -0800,,,1,0
570096856685871106,0,0.7002,Can't Tell,0.7002,5,,emrey35,,0,@AmericanAir I look forward to hearing back and hope that my next trip will not be like this,,2015-02-23 21:44:17 -0800,College Station,,1,0
567845998166339584,0,1.0,Bad Flight,1.0,3,,DonnellyVJ,,0,@JetBlue the whole plane. Hoping for better luck on the return flight Sunday.,,2015-02-17 16:40:10 -0800,,,1,0
568178240101191681,0,1.0,Late Flight,1.0,1,,GeorgeMcflyOG,,0,@united I will be patient in my luxurious middle seat on my next delayed flight,,2015-02-18 14:40:23 -0800,NJ ,Eastern Time (US & Canada),1,0
568999279936679937,0,1.0,Flight Attendant Complaints,0.3412,2,,scpetrel,,0,@southwestair Your staff was really kind about the flight delay. Luggage? Not at all. Very disappointing.,,2015-02-20 21:02:54 -0800,"Charleston, SC",Eastern Time (US & Canada),1,0
570057520162721792,0,1.0,Flight Booking Problems,0.6869,4,,jkfreeman1,,0,@USAirways well I thought they had hours ago but just found out that no I do not have a seat,,2015-02-23 19:07:58 -0800,Southeastern United States,Central Time (US & Canada),1,0
568960570486976513,0,1.0,Late Flight,1.0,1,,bokhary,,0,@united - we're sitting in UA1088 getting delayed because the operations can't find captain. #ridiculous #united,,2015-02-20 18:29:05 -0800,"San Diego, CA",Pacific Time (US & Canada),1,0
568954048038055936,0,1.0,Flight Attendant Complaints,0.6752,1,,tompenning,,0,"@united never fails, flying FC order ravioli get chicken. Tell the FA she says you should of told me, other people wanted chicken..idiot.",,2015-02-20 18:03:10 -0800,,,1,0
569959601011068928,0,1.0,Late Flight,0.3726,5,,ezemanalyst,,0,"@AmericanAir flt 703, sorry scheduled at 545, phl-mia, a totally chaotic, poorly addressed event.  Sent to three gates in the night",,2015-02-23 12:38:52 -0800,,,1,0
569264912695840768,0,0.66,Customer Service Issue,0.34,1,,hoozsah,,0,@united i'm glad u can solve the prob. But my experience remains - will not fly again on #United,,2015-02-21 14:38:26 -0800,,,1,0
569590892085915649,0,1.0,Customer Service Issue,1.0,5,,andyellwood,,0,"@AmericanAir I've been on hold for 55 mins about my Cancelled Flighted international flight. Am out of country, so can't leave a call back #. Help?",,2015-02-22 12:13:45 -0800,"New York, New York",Eastern Time (US & Canada),1,0
569686145275072512,0,1.0,Lost Luggage,1.0,5,,bpa76,,0,@AmericanAir - where are my bags? Baggage claim C25 or C26 (flt# 959)?? I can see the plane from here? Why does it take 25 min???,,2015-02-22 18:32:15 -0800,,,1,0
569692299539517441,0,1.0,Customer Service Issue,0.6783,5,,c_cgottlieb,,0,@AmericanAir You can't even get someone on the phone. Great story for the media.,,2015-02-22 18:56:43 -0800,"Washington, DC",Atlantic Time (Canada),1,0
569337605223006209,0,1.0,Late Flight,0.6658,4,,JennyBraueBraue,,0,@USAirways over an hour is unacceptable wait time. thanks for nothing.  Be sure never to fly you again,,2015-02-21 19:27:17 -0800,"New York, NY",Eastern Time (US & Canada),1,0
570120432453615617,0,1.0,Customer Service Issue,1.0,4,,SLKToday,,0,@USAirways it doesn't take 6 days to respond to an already open case!,,2015-02-23 23:17:58 -0800,Manchester,,1,0
570011505237716993,0,1.0,Flight Booking Problems,1.0,1,,frqnttraveler,,0,@united searched for mileage tickets to BOM couldn't find a single one is saver awards - I see how you play.  Earn miles but can't use them.,,2015-02-23 16:05:07 -0800,california,,1,0
569599713499963394,0,1.0,Cancelled Flight,0.7185,1,,no_patients,,0,"@united thanks for having no one to pilot my last two flights, and all but stranding me in Houston tonight.  Airlines are the absolute worst",,2015-02-22 12:48:49 -0800,,,1,0
569957958634770432,0,1.0,Late Flight,0.6591,5,,avaflav13,,0,"@AmericanAir Was put on hold for 5.5 hrs then got a call back at 11:20 pm, only to wait on hold for another hour.",,2015-02-23 12:32:21 -0800,,Quito,1,0
569596665864130562,0,1.0,Bad Flight,1.0,1,,ericaswerdlow,,1,"@united I have tried and you have failed. Still no wifi ever, last row in the middle and I fly every week. Thanks for nothing.",,2015-02-22 12:36:42 -0800,Chicago,Central Time (US & Canada),1,0
568211991757770752,0,0.6522,Flight Booking Problems,0.6522,3,,Bill_Faulk,,0,"@JetBlue Why doesn't your ""Best Fare Finder"" work?",,2015-02-18 16:54:30 -0800,#ManorvilleInExile,Eastern Time (US & Canada),1,0
570296986827694080,0,1.0,Flight Booking Problems,0.3606,5,,lilirr,,0,"@AmericanAir Checked in on app since yesterday. Confirmed upgrade &amp; carry on, got to counter &amp; manager upgraded somebody else on my seat!",,2015-02-24 10:59:31 -0800,,Mountain Time (US & Canada),1,0
569188967180058625,0,1.0,Can't Tell,0.6634,1,,recon_love,,0,@united Yeah that didn't happen!,,2015-02-21 09:36:39 -0800,,,1,0
570264159687806976,0,0.6314,Late Flight,0.3354,5,,Alexx_B_M,,0,@AmericanAir the flight is not going to make the connection to #MEX #AA2444,,2015-02-24 08:49:05 -0800,,Central Time (US & Canada),1,0
569188447157661696,0,1.0,Flight Attendant Complaints,1.0,4,,marccopely,,1,@USAirways flight 850. RUDE RUDE RUDE service! Awful.,,2015-02-21 09:34:35 -0800,NYC/Nashville,Eastern Time (US & Canada),1,0
570195373018505216,0,1.0,Can't Tell,0.6689,3,,PilotFresh,,0,@JetBlue why do this to me sending N598JB to UVF today and its a weekday why not a weekend :'(,,2015-02-24 04:15:45 -0800,Dubai ,Central America,1,0
569540460810620928,0,1.0,Customer Service Issue,0.6736,4,,lminboston,,0,@USAirways Been on hold 2.5 hours now! System hung up on me twice after an hour holding. :(  Trying 2 correct online Flight Booking Problems error. #unhappy,,2015-02-22 08:53:22 -0800,,,1,0
570239632807370753,0,1.0,Can't Tell,0.6614,0,,meredithjlynn,,0,@VirginAmerica What happened 2 ur vegan food options?! At least say on ur site so i know I won't be able 2 eat anything for next 6 hrs #fail,,2015-02-24 07:11:37 -0800,,,1,0
568663147189415936,0,1.0,Customer Service Issue,0.6596,0,,davidhfe,,0,@virginAmerica Other carriers are less than half price for a round trip fare. I am stunned. http://t.co/UKdjjijroW,,2015-02-19 22:47:14 -0800,"San Francisco, CA",Pacific Time (US & Canada),1,0
569594026732740609,0,1.0,Customer Service Issue,0.6275,5,,TomGasparetti,,0,@AmericanAir ahhhh your silence is golden now.  This tops it all.  Anyone get fired?,,2015-02-22 12:26:13 -0800,,,1,0
569212376421158912,0,0.6919,Customer Service Issue,0.6919,4,,EAFiedler,,0,@USAirways @AmericanAir Is there a way to reserve a veg meal online for a flight to Brazil tomorrow? I've been onhold for more than 1 hour.,,2015-02-21 11:09:40 -0800,Philly,Eastern Time (US & Canada),1,0
568391639158226944,0,0.6658,Flight Attendant Complaints,0.6658,1,,llbeefpatties,,0,@united spends 20 minutes beating up a lady about her bag fees.  Random stranger comes up and pays the fee.  #Randomactsofcorporategreed,,2015-02-19 04:48:21 -0800,,,1,0
569310635986546688,0,1.0,Flight Attendant Complaints,0.6729,0,,TTINAC11,,0,@VirginAmerica  for all my flight stuff wrong and did nothing about it. Had #worst #flight ever,,2015-02-21 17:40:07 -0800,"Las Vegas, NV",Mountain Time (US & Canada),1,0
569219928957394944,0,1.0,Customer Service Issue,1.0,1,,jenkulp,,0,"@united employees are the angriest, angst-iest group of people anywhere (except for Tasha at check-in at IAH.) @dad_or_alive",,2015-02-21 11:39:41 -0800,"Washington, DC",,1,0
569663687222542336,0,1.0,Late Flight,0.7040000000000001,1,,mangz,,1,@united UA647 heading back to gate bc improper load? if ur packing us to the gills should at least take care to load bags. expecting comp...,,2015-02-22 17:03:01 -0800,"ÜT: 40.729379,-74.002951",Alaska,1,0
569961410161192960,0,1.0,Flight Booking Problems,1.0,1,,GalbraithPeter,,0,@united booked flights for 2 for $779. Was charged $389.50 twice. Means I can't redeem CC points properly. Would have gone elsewhere.,,2015-02-23 12:46:04 -0800,"Kingston, Ontario",Central Time (US & Canada),1,0
570280225625362432,0,0.6598,Cancelled Flight,0.6598,5,,TheVirtualJosh,,0,"@AmericanAir flight 1181 out of Vegas to DFW. Cancelled Flightled Sunday and Monday, no whammie today!",,2015-02-24 09:52:55 -0800,,,1,0
567840103122509825,0,1.0,Cancelled Flight,1.0,4,,unpredictaylor,,0,@USAirways UR service is so shitty. Pilot never showed up so we waited hours because another pilot was supposed to come but didn't #Cancelled Flighted,,2015-02-17 16:16:45 -0800,,Atlantic Time (Canada),1,0
569321988591906818,0,1.0,Cancelled Flight,0.3453,2,,scoobydoo9749,,0,"@SouthwestAir coming up on 10 hrs and all at the gate, not leaving and without my baggage. SWA you are my nightmare!","[39.1766101, -76.6700606]",2015-02-21 18:25:14 -0800,"Tallahassee, FL",America/Chicago,1,0
569986344484794369,0,1.0,Lost Luggage,0.6699,4,,Gregm528,,0,@USAirways your lack of customer service has shined. I need you to step up and get my lost baggage to delta. So they can return it to me.,,2015-02-23 14:25:09 -0800,NY,Eastern Time (US & Canada),1,0
569366889719304192,0,1.0,Can't Tell,1.0,1,,Boards707,,0,@united 20 yrs of flying Continental/united exclusively I get why everyone hates you - fl1289sfo/EWR #getmeoffrhisFUCKINplane,,2015-02-21 21:23:39 -0800,"Belmar, NJ",Eastern Time (US & Canada),1,0
569787479324299265,0,1.0,Lost Luggage,1.0,5,,Rom55Weber,,1,@AmericanAir i've now been in France two days without changing clothes and nothing to keep me warm so please locate my bag and send it to(4),,2015-02-23 01:14:55 -0800,,Paris,1,0
569692664720797696,0,0.7059,Customer Service Issue,0.3824,5,,TwinkleChar,,0,@americanair Any hints to get through to and stay connected with you to rearrange weather reLate Flightd Cancelled Flights? Hours in now w/nothing.,,2015-02-22 18:58:10 -0800,Mind Tripping,Central Time (US & Canada),1,0
568589551477886977,0,1.0,Late Flight,0.6709999999999999,1,,JenniferWalshPR,,0,@united I'd rather have the truth about my flight than be forced to sit here all day. Trying to get home to this. http://t.co/U69fAfqhsF,,2015-02-19 17:54:47 -0800,Houston,Central Time (US & Canada),1,0
567758882484793344,0,1.0,Lost Luggage,1.0,1,,ms06883,,0,@united u lost my bag and would not refund my bag fee? Does that make sense to you? And yes I already called cust svc. They said no.,,2015-02-17 10:54:00 -0800,"fairfield county, connecticut",,1,0
569920773105840128,0,1.0,Customer Service Issue,1.0,5,,BloomBuzz,,0,@AmericanAir That will be the third time I have been called by 800-433-7300 an hung on before anyone speaks. What do I do now???,,2015-02-23 10:04:35 -0800,"Amityville, NY",,1,0
569641587766009856,0,1.0,Customer Service Issue,1.0,5,,Cameratown,,0,@AmericanAir the fact that that rule makes it poor customer service. I can Cancelled Flight/change on @SouthwestAir with no penalty or hoops.,,2015-02-22 15:35:12 -0800,"Boston, MA",Eastern Time (US & Canada),1,0
569558096613380098,0,1.0,Can't Tell,1.0,4,,sydlisterney,,0,@USAirways Round Two of being THE worst airline ever.,,2015-02-22 10:03:26 -0800,babynole'18,Quito,1,0
569907564156035072,0,1.0,Customer Service Issue,1.0,1,,unvoiced,,0,@united arrived in YYZ to take our flight to Taiwan. Reservation missing our ticket numbers. Slow agent Sukhdeep caused us to miss our flt.,,2015-02-23 09:12:06 -0800,Taipei,Taipei,1,0
570059874480091136,0,1.0,Cancelled Flight,1.0,5,,DonnyrMartin,,0,"@AmericanAir seriously, all flights from Detroit to Dallas are Cancelled Flightled 2 days in a row. I want to get home &amp; see my wife &amp; kids.",,2015-02-23 19:17:19 -0800,"Waco, TX",Central Time (US & Canada),1,0
569838260077228032,0,1.0,Flight Attendant Complaints,0.6749,1,,aleciamastin,,0,@united Another awful experience and Victoria at the check in desk in STL could not have been more rude and condescending.,,2015-02-23 04:36:42 -0800,"St. Louis, MO",Central Time (US & Canada),1,0
569621840844464128,0,0.6771,Flight Attendant Complaints,0.3452,3,,ThatJasonEaton,,0,@JetBlue never had an airline refuse to help sit parents with tiny kids. But this guy is willing to do it. #JetBlue http://t.co/MzZfGqfHu2,,2015-02-22 14:16:44 -0800,,,1,0
570208992439312384,0,1.0,Late Flight,0.6685,5,,DonnyrMartin,,0,"@AmericanAir yes starting w/ flight 1278, getting me home more than 48 hours Late Flightr. record locator BSUXLU",,2015-02-24 05:09:52 -0800,"Waco, TX",Central Time (US & Canada),1,0
567760901869416448,0,1.0,Customer Service Issue,0.6701,1,,SSest72,,0,@united 2 employee yelled at her. 3 employee stood with others whispering and pointing at her from behind counter,,2015-02-17 11:02:02 -0800,,,1,0
570204219191504896,0,1.0,Flight Booking Problems,0.3663,4,,Danye33,,0,@USAirways just wasted another hour of my life on hold. this is insanity. there has to be another way to use my voucher as payment online,,2015-02-24 04:50:54 -0800,,Eastern Time (US & Canada),1,0
569021768788090881,0,0.6685,Flight Booking Problems,0.3405,1,,MERBARAT,,0,@united I had planned to book additional flights tonight but after 1 1/2 hrs working on one trip I'm worn out! #EnoughIsEnough,"[41.86590405, -87.62282728]",2015-02-20 22:32:16 -0800,"Chicago, IL",Central Time (US & Canada),1,0
568781359331844096,0,1.0,Can't Tell,1.0,3,,NickMarvalous,,0,"@JetBlue appreciate what you've done on your end to make this right, but still unhappy with initial incident. Will be calling.",,2015-02-20 06:36:58 -0800,,,1,0
569577771292237824,0,1.0,Customer Service Issue,1.0,4,,maddie_helms,,0,@USAirways never flying you guys again. your customer service is awful,,2015-02-22 11:21:37 -0800,michigan,,1,0
569967045544005632,0,1.0,Customer Service Issue,1.0,5,,_rtuck,,0,"@AmericanAir I'm trying my hardest to not get frustrated, but I am getting no response on email or by phone. AA owes me $500. How do I claim",,2015-02-23 13:08:27 -0800,,Pacific Time (US & Canada),1,0
569852250488573952,0,0.6831,Can't Tell,0.3873,5,,ra1der7581,,0,@AmericanAir 2days 2plains 2fails,,2015-02-23 05:32:18 -0800,"Albuquerque,New Mexico ",America/Boise,1,0
567861901603901440,0,1.0,Customer Service Issue,1.0,4,,PndrewCress,,0,@USAirways Commitment to excellence is 2b praised. Can get you to the wrong city 2 days Late Flight or the right one 3 days Late Flight. #customerservice,,2015-02-17 17:43:22 -0800,,,1,0
569583725408870401,0,1.0,Cancelled Flight,0.6313,4,,drewdenker,,0,@USAirways waiting all day at ATL since flight this am Cancelled Flightled. 1 standby told no seats and group of 15 shows up Late Flight and gets on to PHL,,2015-02-22 11:45:17 -0800,,,1,0
568905259550056448,0,1.0,Cancelled Flight,0.6985,2,,jimsmithrn,,0,"@SouthwestAir Totally sucks that my flights were weathered out of existence, but Stacy in Tucson helped with an overnight in Vegas!","[35.9807446, -115.0846183]",2015-02-20 14:49:18 -0800,Kentucky,Eastern Time (US & Canada),1,0
